Date,Time,Julian_Day,Julian_Century,Geom_Mean_Long_Sun(deg),Geom_Mean_Anom_Sun(deg),Eccent_Earth_Orbit,Sun_Eq_of_Ctr,Sun_True_Long(deg),Sun_True_Anom(deg),Sun_Rad_Vector(AUs),Sun_App_Long(deg),Mean_Obliq_Ecliptic(deg),Obliq_Corr(deg),Sun_Rt_Ascen(deg),Sun_Declin(deg),var_y,Eq_of_Time(min),HA_Sunrise(deg),Solar_Noon(LST),Sunrise_Time(LST),Sunset_Time(LST),Sunlight_Duration(min),Dark_Duration(min),True_Solar_Time(min),Hour_Angle(deg),Solar_Zenith_Angle(deg),Solar_Elevation_Angle(deg),Approx_Atomospheric_Refraction,Solar_Elevation_corr(deg),Solar_Azimuth_Angle(deg_cw_from_N)
2021-03-31,12:00:00,2459305.2916666665,0.21246520647957595,9.377469041529366,8006.074755995246,0.016699696880691735,1.9115340469998088,11.289003088529174,8007.986290042246,0.9991358403990536,11.278715887473947,23.436528175587128,23.43722936528195,10.36924016703949,4.4616344111229385,0.04302674355921918,-3.983922685012796,94.95360630184798,12:31:35,6:11:46,18:51:23,759.6288504147839,680.3711495852161,688.4160773149872,-7.895980671253199,36.927284417743174,53.072715582256826,0.012121193830140141,53.084836776086966,166.82298455118814
2021-04-01,12:00:00,2459306.2916666665,0.21249258498744727,10.363116405222172,8007.060356275183,0.01669969572830728,1.912819897427631,12.275936302649804,8008.973176172611,0.9994230436902063,12.265650313591912,23.43652781955241,23.437231284462516,11.280754456910813,4.84719299135854,0.043026750806213265,-3.688023725854536,95.28938337821712,12:31:17,6:10:07,18:52:26,762.315067025737,677.684932974263,688.7119762741454,-7.82200593146365,36.53478196939576,53.46521803060424,0.011949415244799989,53.47716744584904,166.83265606029818
2021-04-02,12:00:00,2459307.2916666665,0.2125199634953186,11.348763768914068,8008.045956555118,0.016699694575922637,1.9135386035493602,13.262302372463429,8009.959495158668,0.9997103356082722,13.252017599328665,23.43652746351769,23.4372332030422,12.192783244446064,5.231308825631652,0.04302675805093905,-3.3942432678785615,95.62451673025278,12:30:59,6:08:29,18:53:28,764.9961338420222,675.0038661579778,689.0057567321214,-7.748560816969643,36.14379928358464,53.85620071641536,0.011780017116877381,53.867980733532235,166.84190846673152
2021-04-03,12:00:00,2459308.2916666665,0.21254734200318992,12.334411132607784,8009.031556835055,0.016699693423537804,1.9136905649135387,14.248101697521323,8010.945247399969,0.9999976309933754,14.23781814423444,23.436527107482974,23.437235121019057,13.10540536262804,5.613885429447853,0.043026765293389155,-3.1028901679113186,95.95895823736177,12:30:42,6:06:51,18:54:32,767.6716658988942,672.3283341011058,689.2971098320886,-7.675722541977848,35.754445052795326,54.245554947204674,0.011612985146650788,54.25716793235132,166.85062007930003
2021-04-04,12:00:00,2459309.2916666665,0.21257472051106124,13.32005849629968,8010.017157114991,0.016699692271152783,1.9132763483867294,15.233334844686409,8011.930433463378,1.0002848448313253,15.22305251517112,23.436526751448255,23.437237038391142,14.01869877990726,5.99482658196123,0.043026772533556246,-2.8142698032598936,96.29265872907432,12:30:24,6:05:13,18:55:34,770.3412698325945,669.6587301674055,689.5857301967401,-7.603567450814978,35.36682751926726,54.63317248073274,0.01144830518015009,54.64462078591289,166.85866665543392
2021-04-05,12:00:00,2459310.2916666665,0.21260209901893254,14.305705859992486,8011.0027573949255,0.016699691118767568,1.9122966872577507,16.218002547250236,8012.915054082183,1.0005718922784608,16.207721445429204,23.436526395413537,23.43723895515652,14.932740544140255,6.374036318408087,0.04302677977143302,-2.528683900132285,96.62556790142912,12:30:07,6:03:36,18:56:37,773.004543211433,666.995456788567,689.8713160998677,-7.532170975033068,34.98105448001929,55.01894551998071,0.011285963253651372,55.03023148323436,166.86592142672703
2021-04-06,12:00:00,2459311.2916666665,0.21262947752680386,15.29135322368711,8011.988357674862,0.016699689966382165,1.9107524802966587,17.20210570398377,8013.899110155158,1.0008586886862694,17.19182583377861,23.43652603937882,23.437240871313243,15.84760672595554,6.751418923285255,0.043026787007012124,-2.246430357324014,96.95763423462573,12:29:50,6:02:00,18:57:39,775.6610738770058,664.3389261229942,690.153569642676,-7.46160758933101,34.5972332920659,55.4027667079341,0.011125945635029342,55.41389265356913,166.87225513306532
2021-04-07,12:00:00,2459312.2916666665,0.21265685603467518,16.277000587381735,8012.973957954796,0.016699688813996572,1.90864479076965,18.185645378151385,8014.882602745565,1.001145149625771,18.175366743482666,23.4365256833441,23.437242786859372,16.76337236152215,7.126878924344774,0.043026794240286215,-1.9678030645702502,97.28880491205688,12:29:34,6:00:24,18:58:43,778.310439296455,661.689560703545,690.4321969354297,-7.391950766142571,34.21547087772652,55.78452912227348,0.010968238862109531,55.795497361135595,166.87753606638216
2021-04-08,12:00:00,2459313.2916666665,0.2126842345425465,17.26264795107727,8013.959558234731,0.016699687661610788,1.9059748454109744,19.168622796488243,8015.865533080142,1.0014311909116838,19.158345401275476,23.436525327309383,23.437244701792967,17.680111394674523,7.500321087464589,0.043026801471247995,-1.6930917150334692,97.61902574083433,12:29:17,5:58:48,18:59:45,780.9522059266747,659.0477940733253,690.7069082849665,-7.323272928758371,33.83587372994062,56.16412627005938,0.010812829778160483,56.17493909983754,166.8816301251154
2021-04-09,12:00:00,2459314.2916666665,0.21271161305041783,18.248295314772804,8014.945158514667,0.016699686509224817,1.9027440333530372,20.151039348125842,8016.84790254802,1.001716728626332,20.140763196287477,23.436524971274668,23.43724661611209,18.597896618339774,7.871650412448695,0.043026808699890125,-1.422581611466698,97.94824107392722,12:29:01,5:57:13,19:00:48,783.5859285914178,656.4140714085822,690.9774183885332,-7.255645402866691,33.45854791750387,56.54145208249613,0.010659705564660572,56.55211178806079,166.88440088050208
2021-04-10,12:00:00,2459315.2916666665,0.21273899155828915,19.233942678469248,8015.9307587946005,0.016699685356838655,1.898953905015839,21.13289658348509,8017.829712699617,1.0020016791433215,21.12262167893851,23.43652461523995,23.4372485298148,19.516799615251866,8.240772129822645,0.043026815926205275,-1.1565534656523355,98.27639373405611,12:28:45,5:55:38,19:01:51,786.2111498724489,653.7888501275511,691.2434465343476,-7.18913836641309,33.08359909012377,56.91640090987623,0.010508853771460873,56.92690976364769,166.8857096558836
2021-04-11,12:00:00,2459316.2916666665,0.21276637006616048,20.21959004216569,8016.916359074536,0.0166996842044523,1.8946061709567725,22.114196213122465,8018.810965245492,1.002285959150965,22.103922559784003,23.436524259205235,23.43725044289916,20.43689069791317,8.607591698676895,0.04302682315018614,-0.8952831907980264,98.60342493948671,12:28:29,5:54:04,19:02:53,788.8273995158937,651.1726004841063,691.5047168092019,-7.123820797699523,32.71113248320282,57.28886751679718,0.010360262344463125,57.299227779141646,166.88541562024466
2021-04-12,12:00:00,2459317.2916666665,0.2127937485740318,21.205237405863045,8017.90195935447,0.016699683052065758,1.8897027006820997,23.094940106545145,8019.791662055152,1.0025694856754466,23.084667708330052,23.436523903170517,23.437252355363228,21.358238847799328,8.972014805621102,0.04302683037182539,-0.6390416866397187,98.92927423189029,12:28:14,5:52:30,19:03:57,791.4341938551223,648.5658061448777,691.7609583133602,-7.059760421659945,32.34125292224101,57.65874707775899,0.010213919650919105,57.668960997409904,166.88337589724665
2021-04-13,12:00:00,2459318.2916666665,0.21282112708190312,22.190884769560398,8018.887559634402,0.016699681899679027,1.884245521421043,24.07513029098144,8020.771805155823,1.002852176103735,24.0648591518039,23.436523547135803,23.43725426720507,22.280911653783797,9.333947364900746,0.0430268375911157,-0.38809461708606857,99.25387940644126,12:27:59,5:50:58,19:04:59,794.03103525153,645.96896474847,692.0119053829139,-6.997023654271516,31.974064826755136,58.02593517324486,0.010069814502454161,58.03600498774731,166.87944569106173
2021-04-14,12:00:00,2459319.2916666665,0.21284850558977444,23.17653213325866,8019.873159914337,0.016699680747292105,1.8782368168636672,25.054768950122327,8021.751396731201,1.003133948206233,25.044499073895444,23.436523191101088,23.437256178422746,23.204975249794018,9.69329551973738,0.04302684480804978,-0.14270218031180282,99.57717644434616,12:27:44,5:49:25,19:06:02,796.6174115547693,643.3825884452307,692.2572978196881,-6.93567554507797,31.609672213596472,58.39032778640353,0.009927936175905436,58.40025572257944,166.87347843033558
2021-04-15,12:00:00,2459320.2916666665,0.21287588409764577,24.162179496955105,8020.858760194271,0.016699679594904992,1.8716789258637594,26.033858422818863,8022.730439120134,1.003414720159155,26.023589813454667,23.43652283506637,23.43725808901432,24.130494251690845,10.049965644941443,0.043026852022620285,0.0968811287032167,99.8990994480019,12:27:30,5:47:54,19:07:05,799.1927955840152,640.8072044159848,692.4968811287032,-6.8757797178242015,31.248178699552568,58.75182130044743,0.009788274432061487,58.76160957487949,166.86532593165612
2021-04-16,12:00:00,2459321.2916666665,0.2129032626055171,25.147826860654277,8021.844360474203,0.016699678442517688,1.8645743411075821,27.012401201761858,8023.708934815311,1.0036944105666437,27.002133863171295,23.436522479031655,23.43725999897786,25.057531693410688,10.403864350860657,0.04302685923481992,0.3304067631211452,100.21958057900899,12:27:16,5:46:23,19:08:08,801.7566446320719,638.2433553679281,692.7304067631211,-6.817398309219726,30.88968750309743,59.110312496902566,0.009650819532376263,59.11996331643494,166.8548385839058
2021-04-17,12:00:00,2459322.2916666665,0.2129306411133884,26.13347422435345,8022.829960754137,0.016699677290130197,1.8569257077498171,27.990399932103266,8024.686886461886,1.003972938482608,27.980133868196198,23.43652212299694,23.437261908311427,25.98614896235633,10.754898488701352,0.04302686644464137,0.5576323765114655,100.53854999925841,12:27:02,5:44:52,19:09:11,804.3083999940673,635.6916000059327,692.9576323765115,-6.760591905872133,30.534301445169955,59.46569855483004,0.009515562253731416,59.47521411708377,166.84186555491794
2021-04-18,12:00:00,2459323.2916666665,0.21295801962125974,27.11912158805353,8023.81556103407,0.016699676137742515,1.8487358220176036,28.967857410071133,8025.664296856087,1.0042502234322852,28.957592624756334,23.436521766962226,23.437263817013083,26.91640573411907,11.10297515729235,0.04302687365207734,0.7783220822054184,100.85593581535521,12:26:49,5:43:23,19:10:14,806.8474865228417,633.1525134771583,693.1783220822053,-6.705419479448665,30.182122948819515,59.81787705118049,0.009382493901300165,59.82725954508179,166.82625502184385
2021-04-19,12:00:00,2459324.2916666665,0.21298539812913106,28.104768951753613,8024.801161314002,0.016699674985354643,1.840007629783894,29.944776581537507,8026.6411689437855,1.0045261854335248,29.934513078722656,23.43652141092751,23.4372657250809,27.84835990653752,11.448001711325734,0.043026880857120496,0.992246719405979,101.17166402662646,12:26:36,5:41:54,19:11:17,809.3733122130117,630.6266877869883,693.392246719406,-6.651938320148503,29.833254037581415,60.16674596241859,0.009251606319570647,60.17599756873816,166.8078544266525
2021-04-20,12:00:00,2459325.2916666665,0.21301277663700235,29.090416315453695,8025.786761593933,0.01669967383296658,1.8307442251108812,30.921160540564575,8027.617505819044,1.0048007450177894,30.910898324156253,23.436521054892797,23.437267632512935,28.782067533171293,11.789885771131106,0.04302688805976355,1.1991841256540356,101.48565847699673,12:26:24,5:40:27,19:12:20,811.8852678159739,628.1147321840261,693.599184125654,-6.600203968586499,29.487796332411893,60.51220366758811,0.009122891901569612,60.52132655948968,166.7865107581648
2021-04-21,12:00:00,2459326.2916666665,0.21304015514487368,30.076063679154686,8026.7723618738655,0.01669967268057833,1.8209488487649457,31.89701252791963,8028.59331072263,1.0050738232508727,31.886751601823327,23.436520698858082,23.437269539307266,29.717582756245235,12.128535234025314,0.043026895259999226,1.398919415160252,101.79784081101751,12:26:12,5:39:00,19:13:23,814.3827264881401,625.6172735118599,693.7989194151602,-6.550270146209954,29.145851047014602,60.8541489529854,0.008996343596324207,60.86314529658172,166.76207086200202
2021-04-22,12:00:00,2459327.2916666665,0.213067533652745,31.061711042856587,8027.757962153797,0.016699671528189887,1.8106248867037877,32.87233592956037,8029.5685870405005,1.005345341753328,32.86207629768047,23.43652034282337,23.437271445461953,30.654957739141594,12.463858287281521,0.0430269024578202,1.5912452624387108,102.10813043435374,12:26:00,5:37:34,19:14:25,816.8650434748299,623.1349565251701,693.9912452624387,-6.502188684390319,28.807518981376123,61.19248101862388,0.008871954914590247,61.20135297353847,166.73438177979438
2021-04-23,12:00:00,2459328.2916666665,0.21309491216061632,32.04735840655849,8028.743562433729,0.016699670375801254,1.7997758685369936,33.84713427509548,8030.5433383022655,1.00561522272061,33.83687594133525,23.436519986788657,23.437273350975065,31.594242598531675,12.795763422760267,0.043026909653219175,1.7759621905994791,102.41644447904538,12:25:49,5:36:09,19:15:28,819.331555832363,620.668444167637,694.1759621905994,-6.456009452350145,28.472900513316695,61.527099486683305,0.008749719932867503,61.53584920661617,166.70329111892568
2021-04-24,12:00:00,2459329.2916666665,0.21312229066848765,33.0330057702613,8029.729162713659,0.016699669223412435,1.7884054659607616,34.82141123622206,8031.51756817962,1.005883388942924,34.811154204483685,23.436519630753942,23.437275255844668,32.535485336247234,13.124159453241258,0.04302691684618884,1.9528788635841519,102.72269777387271,12:25:38,5:34:44,19:16:31,821.7815821909817,618.2184178090183,694.3528788635841,-6.411780284103969,28.14209558785191,61.85790441214809,0.008629633295715358,61.8665340454438,166.6686474540345
2021-04-25,12:00:00,2459330.2916666665,0.21314966917635897,34.01865313396229,8030.714762993591,0.01669966807102342,1.7765174911679855,35.795170625130275,8032.491280484759,1.0061497638247843,35.784914899314806,23.43651927471923,23.437277160068835,33.47873177099202,13.448955530488016,0.04302692403672195,2.1218123815538084,103.0268028201624,12:25:28,5:33:21,19:17:34,824.2144225612992,615.7855774387008,694.5218123815538,-6.369546904611553,27.815203704155543,62.18479629584446,0.008511690216376721,62.19330798606083,166.63030076137613
2021-04-26,12:00:00,2459331.2916666665,0.2131770476842303,35.00430049766601,8031.700363273522,0.01669966691863422,1.7641158952346743,36.76841639290068,8033.464479168757,1.0064142714042756,36.758161976908056,23.436518918684516,23.437279063645633,34.42402547004076,13.770061165086245,0.04302693122481117,2.282588578576206,103.3286697733927,12:25:19,5:32:00,19:18:37,826.6293581871416,613.3706418128584,694.6825885785762,-6.32935285535595,27.492323899889936,62.50767610011006,0.00839588647570656,62.516071986585764,166.58810288705138
2021-04-27,12:00:00,2459332.2916666665,0.21320442619210161,35.98994786136973,8032.685963553452,0.016699665766244827,1.7512047664833932,37.74115262785312,8034.437168319935,1.0066768363720229,37.73089952558216,23.436518562649805,23.437280966573134,35.371407681019015,14.087386248070947,0.043026938410449224,2.4350423216876362,103.62820643094449,12:25:09,5:30:38,19:19:39,829.0256514475559,610.9743485524441,694.8350423216876,-6.2912394195780905,27.17355473268447,62.826445267315535,0.008282218419403466,62.83472748573494,166.5419080499421
2021-04-28,12:00:00,2459333.2916666665,0.21323180469997294,36.97559522507436,8033.671563833383,0.016699664613855247,1.7377883288247769,38.713383553899135,8035.409352162207,1.0069373840898614,38.70313176924755,23.43651820661509,23.4372828688494,36.32091726396061,14.400841074384797,0.04302694559362882,2.579017810354719,103.92531822638148,12:25:01,5:29:18,19:20:43,831.4025458110518,608.5974541889482,694.9790178103547,-6.255245547411334,26.85899425850133,63.141005741498674,0.008170682953525061,63.1491764244522,166.49157338003556
2021-04-29,12:00:00,2459334.2916666665,0.21325918320784426,37.96124258877899,8034.657164113314,0.016699663461465473,1.723870940078216,39.6851135288572,8036.381035053392,1.0071958406092096,39.67486306572156,23.43651785058038,23.437284770472516,37.272590623761076,14.710336368175327,0.04302695277434268,2.714368875294443,104.21990823062026,12:24:53,5:28:00,19:21:45,833.7592658449621,606.2407341550379,695.1143688752944,-6.221407781176396,26.54874000665153,63.45125999334847,0.00806127753827397,63.45932127088675,166.43695949260461
2021-04-30,12:00:00,2459335.2916666665,0.21328656171571558,38.946889952484526,8035.642764393243,0.016699662309075512,1.7094570902722432,40.65634704275677,8037.352221483515,1.007452132689142,40.64609790503252,23.43651749454567,23.437286671440546,38.226461643222315,15.015783309956344,0.043026959952583536,2.840959275570105,104.51187716037502,12:24:45,5:26:42,19:22:47,836.0950172830002,603.9049827169998,695.24095927557,-6.189760181107488,26.24288895119539,63.75711104880461,0.007954000180028118,63.76506504898464,166.37793109847723
2021-05-01,12:00:00,2459336.2916666665,0.2133139402235869,39.932537316190064,8036.628364673173,0.01669966115668536,1.6945513999255275,41.627088716115594,8038.322916073098,1.007706187814169,41.616840907697046,23.436517138510958,23.43728857175156,39.18256161685511,15.317093565640755,0.043026967128344085,2.9586629928293027,104.80112339425168,12:24:38,5:25:25,19:23:50,838.4089871540134,601.5910128459866,695.3586629928293,-6.160334251792676,25.941537478470345,64.05846252152966,0.007848849421589834,64.06631137095125,166.314357650356
2021-05-02,12:00:00,2459337.2916666665,0.21334131873145823,40.91818467989651,8037.613964953103,0.01669966000429502,1.679158618309755,42.59734329820627,8039.293123571413,1.0079579342117087,42.58709682298661,23.436516782476247,23.437290471403635,40.14091918564846,15.614179317457202,0.043026974301617074,3.067364521511254,105.08754299687406,12:24:31,5:24:09,19:24:52,840.7003439749925,599.2996560250075,695.4673645215113,-6.133158869622179,25.644781350477555,64.35521864952244,0.007745824330621547,64.36296447385307,166.24611402482128
2021-05-03,12:00:00,2459338.2916666665,0.21336869723932955,41.90383204360296,8038.599565233031,0.016699658851904487,1.6632836216947104,43.56711566529767,8040.262848854726,1.0082073008692627,43.55687052716893,23.436516426441536,23.43729237039484,41.1015602729966,15.906953296748009,0.04302698147239517,3.1669591538176913,105.3710297514135,12:24:25,5:22:55,19:25:54,842.968238011308,597.031761988692,695.5669591538177,-6.10826021154557,25.352715663867002,64.647284336133,0.007644924486236365,64.65492926061924,166.17308123932582
2021-05-04,12:00:00,2459339.2916666665,0.21339607574720085,42.88947940730941,8039.58516551296,0.016699657699513766,1.646931411576308,44.53641081888572,8041.232096924537,1.0084542175512934,44.52616702173881,23.436516070406824,23.437294268723253,42.06450802201363,16.195328818649596,0.04302698864067117,3.257353258213294,105.65147520089488,12:24:20,5:21:43,19:26:56,845.211801607159,594.788198392841,695.6573532582132,-6.085661685446695,25.065434804257034,64.93456519574296,0.007546149963707948,64.94211134570666,166.0951472030598
2021-05-05,12:00:00,2459340.2916666665,0.21342345425507217,43.87512677101586,8040.57076579289,0.016699656547122854,1.6301071128889286,45.505233883904786,8042.200872905779,1.0086986148157966,45.494991431629444,23.436515714372113,23.437296166386943,43.0297827344536,16.479219818643116,0.04302699580643774,3.3384645501949706,105.92876869863578,12:24:15,5:20:32,19:27:57,847.4301495890862,592.5698504109138,695.738464550195,-6.065383862451256,24.78303239563652,65.21696760436348,0.00744950131726573,65.22441710568074,166.0122075001625
2021-05-06,12:00:00,2459341.2916666665,0.2134508327629435,44.860774134723215,8041.556366072817,0.016699655394731755,1.6128159722023678,46.473590106925585,8043.169182045019,1.0089404240305746,46.46334900341042,23.436515358337402,23.43729806338399,43.99740181147801,16.758540890961875,0.04302700296968766,3.4102223540583534,106.2027974681682,12:24:11,5:19:22,19:28:59,849.6223797453456,590.3776202546544,695.8102223540583,-6.047444411485429,24.50560124460596,65.49439875539404,0.007354979560941662,65.50175373495499,165.92416620325014
2021-05-07,12:00:00,2459342.2916666665,0.21347821127081482,45.84642149843239,8042.5419663527455,0.016699654242340465,1.595063355903992,47.44148485433638,8044.13702970865,1.009179577389213,47.43124510346885,23.43651500230269,23.43729995971247,44.96737969651351,17.033207328832344,0.043027010130413636,3.472567854378109,106.47344667297114,12:24:07,5:18:13,19:30:00,851.7875733837691,588.2124266162309,695.8725678543781,-6.031858036405481,24.233233279231307,65.76676672076869,0.00726258614743795,65.77402930691612,165.83093671471738
2021-05-08,12:00:00,2459343.2916666665,0.21350558977868614,46.83206886214066,8043.527566632674,0.01669965308994898,1.5768547483672906,48.40892361050795,8045.104421381042,1.0094160079267511,48.39868521617434,23.43651464626798,23.437301855370457,45.93972782045418,17.3031351665206,0.043027017288608416,3.525454335913437,106.74059949632542,12:24:04,5:17:06,19:31:01,853.9247959706033,586.0752040293967,695.9254543359134,-6.01863641602165,23.96601948230295,66.03398051769705,0.007172322944988479,66.04115284064203,165.7324426327167
2021-05-09,12:00:00,2459344.2916666665,0.21353296828655746,47.817716225850745,8044.513166912601,0.016699651937557312,1.5581957501073107,49.375911975958054,8046.071362662708,1.0096496495350575,49.36567494204351,23.436514290233273,23.437303750356026,46.91445454948643,17.568241223152608,0.043027024444264726,3.5688474106553048,107.00413723157985,12:24:01,5:16:00,19:32:01,856.0330978526388,583.9669021473612,695.9688474106553,-6.007788147336186,23.70404981881589,66.29595018118411,0.007084192212191852,66.3030343733963,165.62861863809178
2021-05-10,12:00:00,2459345.2916666665,0.21356034679442878,48.80336358955992,8045.49876719253,0.01669965078516545,1.5390920759231737,50.342455665483094,8047.037859268453,1.0098804369779057,50.33221999587158,23.43651393419856,23.437305644667255,47.891565135772794,17.828443148256603,0.0430270315973753,3.6027252307439968,107.26393938307768,12:23:59,5:14:55,19:33:02,858.1115150646215,581.8884849353785,696.002725230744,-5.999318692314006,23.447413157530203,66.5525868424698,0.006998196570805138,66.5595850390406,165.5194113979344
2021-05-11,12:00:00,2459346.2916666665,0.2135877253023001,49.78901095327092,8046.484367472456,0.0166996496327734,1.519549553029391,51.30856050630031,8048.003917025486,1.010108305905748,51.29832620487465,23.436513578163854,23.43730753830223,48.871061671312695,18.083659468989016,0.0430270387479329,3.6270786859940274,107.51988377797828,12:23:58,5:13:53,19:34:02,860.1590702238262,579.8409297761738,696.027078685994,-5.993230328501511,23.196197186489666,66.80380281351033,0.006914338976490192,66.81071715248682,165.404780480741
2021-05-12,12:00:00,2459347.2916666665,0.21361510381017143,50.774658316981004,8047.469967752384,0.01669964848038116,1.4995741191753507,52.27423243615635,8048.969541871559,1.0103331928701973,52.263999506798186,23.436513222129143,23.437309431259013,49.85294304521443,18.333809638973843,0.04302704589593024,3.641911584798396,107.77184668914887,12:23:57,5:12:51,19:35:02,862.174773513191,577.825226486809,696.0419115847984,-5.989522103800397,22.95048832244369,67.04951167755631,0.006832622687523695,67.05634430024384,165.28469927747733
2021-05-13,12:00:00,2459348.2916666665,0.21364248231804275,51.76030568069291,8048.455568032311,0.016699647327988728,1.4791718207547315,53.23947750144764,8049.934739853065,1.0105550353382045,53.22924594803742,23.436512866094436,23.437311323535695,50.837204904706816,18.57881408870173,0.04302705304136009,3.6472408172004145,108.01970296928202,12:23:57,5:11:52,19:36:01,864.1576237542562,575.8423762457438,696.0472408172004,-5.9881897956998955,22.710371614146126,67.28962838585387,0.006753051231487401,67.29638143708536,165.1591559221339
2021-05-14,12:00:00,2459349.2916666665,0.21366986082591408,52.745953044403905,8049.441168312237,0.016699646175596106,1.4583488109044158,54.20430185530832,8050.899517123142,1.0107737717059473,54.19407168172536,23.43651251005973,23.437313215130356,51.82383962012941,18.818594277403175,0.04302706018421519,3.6430964989704706,108.26332619632399,12:23:57,5:10:53,19:37:00,866.1066095705919,573.8933904294081,696.0430964989705,-5.989225875257375,22.47593063958513,67.52406936041487,0.0066756283699780225,67.53074498878485,165.02815420466993
2021-05-15,12:00:00,2459350.2916666665,0.2136972393337854,53.73160040811672,8050.426768592164,0.016699645023203296,1.4371113475942998,55.168711755711016,8051.863879939759,1.0109893413124196,55.15848296583343,23.436512154025017,23.437315106041066,52.81283625423162,19.053072746325395,0.04302706732448827,3.629522095554368,108.50258883027061,12:23:58,5:09:57,19:37:58,868.0207106421649,571.9792893578351,696.0295220955544,-5.9926194761114004,22.247247397241964,67.75275260275804,0.006600358061386573,67.75935296081943,164.89171446851492
2021-05-16,12:00:00,2459351.2916666665,0.21372461784165672,54.717247771827715,8051.412368872091,0.016699643870810296,1.4154657917079982,56.13271356353572,8052.827834663799,1.0112016844527252,56.12248616124043,23.43651179799031,23.437316996265917,53.80418053601818,19.2821731733116,0.04302707446217212,3.6065745248203878,108.73736238130776,12:23:59,5:09:02,19:38:55,869.8988990504621,570.1011009495379,696.0065745248204,-5.9983563687949015,22.024402191569486,67.9755978084305,0.006527244421823101,67.98212505285233,164.74987448414254
2021-05-17,12:00:00,2459352.2916666665,0.21375199634952805,55.70289513554053,8052.397969152016,0.016699642718417104,1.3934186051154052,57.09631374065594,8053.791387757132,1.0114107423910847,57.0860877298187,23.436511441955602,23.437318885802988,54.79785483947135,19.505820428596245,0.04302708159725947,3.574324237574302,108.96751758923604,12:24:01,5:08:08,19:39:53,871.7401407138883,568.2598592861117,695.9743242375743,-6.006418940606437,21.807473512937886,68.19252648706211,0.006456291684277022,68.19898277874638,164.60269028956748
2021-05-18,12:00:00,2459353.2916666665,0.21377937485739937,56.688542499254254,8053.383569431942,0.016699641566023726,1.3709763487368312,58.059518847991086,8054.754545780679,1.011616457373545,58.04929423248646,23.436511085920895,23.437320774650356,55.7938381673724,19.723940631697452,0.04302708872974309,3.53285527488652,109.19292461402915,12:24:04,5:07:17,19:40:50,873.5433969122332,566.4566030877668,695.9328552748865,-6.016786181278377,21.5965379124028,68.4034620875972,0.006387504156134003,68.40984959175334,164.450236988038
2021-05-19,12:00:00,2459354.2916666665,0.21380675336527066,57.67418986296707,8054.3691697118675,0.016699640413630153,1.3481456806004988,59.022335543567564,8055.717315392468,1.0118187726403984,59.012112327268916,23.436510729886187,23.437322662806103,56.7921061405349,19.936461209302415,0.04302709585961569,3.4822653013227627,109.41345323732854,12:24:07,5:06:27,19:41:46,875.3076258986283,564.6923741013717,695.8822653013227,-6.0294336746693205,21.39166987171831,68.6083301282817,0.006320886175187455,68.61465101445688,164.29260949267314
2021-05-20,12:00:00,2459355.2916666665,0.21383413187314199,58.6598372266817,8055.354769991792,0.016699639261236392,1.3249333538924464,59.98477058057415,8056.679703345684,1.0120176324383185,59.974548767353646,23.43651037385148,23.43732455026832,57.7926309926949,20.143310954019515,0.043027102986870104,3.422665613257073,109.62897307459019,12:24:10,5:05:39,19:42:40,877.0317845967215,562.9682154032785,695.8226656132571,-6.044333596685732,21.192941669125595,68.80705833087441,0.0062564420643134175,68.81331477293872,164.12992320736475
2021-05-21,12:00:00,2459356.2916666665,0.2138615103810133,59.645484590396336,8056.340370271718,0.01669963810884244,1.3013462150001498,60.94683080539649,8057.641716486718,1.0122129820322012,60.93661039912511,23.436510017816772,23.437326437035082,58.795381571291806,20.344420083863774,0.04302711011149906,3.3541811215136463,109.8393537975217,12:24:14,5:04:52,19:43:35,878.7148303801736,561.2851696198264,695.7541811215136,-6.061454719621594,21.00042324154325,68.99957675845675,0.006194176085003737,69.00577093454176,163.96231463296408
2021-05-22,12:00:00,2459357.2916666665,0.21388888888888463,60.63113195411188,8057.325970551643,0.016699636956448303,1.2773912015504698,61.90852315566235,8058.603361753193,1.0124047677167214,61.89830416020987,23.43650966178207,23.437328323104484,59.80032334440952,20.53972030234493,0.04302711723349532,3.276950307659904,110.04446536637997,12:24:19,5:04:08,19:44:29,880.3557229310397,559.6442770689603,695.6769503076599,-6.0807624230850195,20.81418204387578,69.18581795612423,0.006134092389977143,69.1919520485142,163.78994188757054
2021-05-23,12:00:00,2459358.2916666665,0.21391626739675595,61.61677931782742,8058.311570831567,0.016699635804053974,1.2530753404412045,62.86985465826863,8059.564646172008,1.0125929368276096,62.85963707750361,23.43650930574736,23.4373302084746,60.807418414070206,20.729144859006933,0.04302712435285166,3.1911251533718774,110.24417827160313,12:24:24,5:03:25,19:45:22,881.9534261728251,558.0465738271749,695.5911251533719,-6.102218711657031,20.634282906267252,69.36571709373274,0.006076194975118954,69.37179328870786,163.612985129732
2021-05-24,12:00:00,2459359.2916666665,0.21394364590462728,62.602426681543875,8059.2971711114915,0.016699634651659453,1.2284057458679467,63.83083242741182,8060.52557685736,1.0127774377526375,63.82061626520163,23.436508949712653,23.437332093143514,61.816625536109115,20.91262861027175,0.043027131469560824,3.0968710423636288,110.43836378417768,12:24:30,5:02:44,19:46:15,883.5069102734215,556.4930897265785,695.4968710423636,-6.125782239409091,20.460787890215194,69.53921210978481,0.006020487631024272,69.54523259741583,163.4316468734903
