"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-02","23.7","7.8","0.04","0.12","0.26","31.2","178","31","4","-6666","-6666","-6666","55","50","14","4","0",,,,,,,,"43.3","7.3","55.2","10.0","31.5","6.0","0.12","0.3","4.61","25.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-03","23.8","7.8","0.04","0.12","0.26","31.3","179","30","4","-6666","-6666","-6666","54","49","14","4","0",,,,,,,,"43.6","7.3","55.5","10.0","31.7","6.0","0.19","0.4","4.68","25.1"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-04","23.9","7.9","0.04","0.12","0.27","31.4","180","30","4","-6666","-6666","-6666","52","47","14","4","0",,,,,,,,"43.8","7.3","55.8","10.0","31.9","5.9","0.25","0.5","4.74","25.2"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-05","24.0","7.9","0.04","0.12","0.27","31.5","180","30","4","-6666","-6666","-6666","51","46","13","4","0",,,,,,,,"44.0","7.3","56.0","10.0","32.0","5.9","0.31","0.7","4.80","25.4"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-06","24.1","7.9","0.04","0.12","0.27","31.7","181","29","4","-6666","-6666","-6666","50","45","13","4","0",,,,,,,,"44.3","7.3","56.3","10.1","32.2","5.9","0.37","0.8","4.86","25.5"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-07","24.2","8.0","0.04","0.12","0.27","31.8","182","29","4","-6666","-6666","-6666","48","43","13","4","0",,,,,,,,"44.5","7.3","56.6","10.1","32.4","5.9","0.43","0.9","4.92","25.6"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-08","24.3","8.0","0.04","0.12","0.27","31.9","182","29","4","-6666","-6666","-6666","47","42","12","4","0",,,,,,,,"44.7","7.3","56.9","10.1","32.6","5.9","0.49","1.0","4.98","25.7"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-09","24.5","8.0","0.04","0.12","0.26","32.1","183","29","4","-6666","-6666","-6666","45","40","12","4","0",,,,,,,,"45.0","7.3","57.2","10.2","32.7","5.9","0.56","1.1","5.05","25.8"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-10","24.6","8.0","0.04","0.12","0.26","32.3","184","29","4","-6666","-6666","-6666","44","39","11","3","0",,,,,,,,"45.2","7.3","57.5","10.2","32.9","5.9","0.62","1.2","5.11","25.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-11","24.7","8.1","0.04","0.12","0.26","32.4","184","29","4","-6666","-6666","-6666","42","38","11","3","0",,,,,,,,"45.4","7.3","57.8","10.2","33.1","5.9","0.68","1.2","5.17","25.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-12","24.8","8.1","0.04","0.12","0.26","32.4","185","28","4","-6666","-6666","-6666","41","36","10","3","0",,,,,,,,"45.6","7.3","58.0","10.2","33.2","5.9","0.75","1.3","5.24","26.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-13","24.9","8.1","0.04","0.12","0.26","32.6","185","28","4","-6666","-6666","-6666","39","35","10","3","0",,,,,,,,"45.9","7.3","58.3","10.3","33.4","5.8","0.81","1.4","5.30","26.1"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-14","25.0","8.1","0.04","0.12","0.26","32.7","186","28","4","-6666","-6666","-6666","38","33","9","3","0",,,,,,,,"46.1","7.4","58.6","10.3","33.6","5.8","0.87","1.5","5.36","26.2"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-15","25.1","8.1","0.04","0.12","0.26","32.8","187","28","4","-6666","-6666","-6666","36","31","9","3","0",,,,,,,,"46.3","7.4","58.9","10.3","33.8","5.8","0.94","1.6","5.43","26.3"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-16","25.2","8.1","0.04","0.12","0.26","33.0","187","28","4","-6666","-6666","-6666","34","30","8","3","0",,,,,,,,"46.6","7.4","59.2","10.3","34.0","5.8","1.00","1.7","5.49","26.4"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-17","25.3","8.1","0.04","0.12","0.26","33.2","188","28","4","-6666","-6666","-6666","32","28","8","2","0",,,,,,,,"46.8","7.4","59.5","10.3","34.2","5.8","1.06","1.7","5.55","26.4"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-18","25.4","8.1","0.04","0.12","0.26","33.4","190","28","4","-6666","-6666","-6666","31","27","7","2","0",,,,,,,,"47.1","7.4","59.8","10.3","34.3","5.8","1.13","1.8","5.62","26.5"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-19","25.5","8.1","0.04","0.12","0.26","33.6","191","28","4","-6666","-6666","-6666","29","25","7","2","0",,,,,,,,"47.3","7.4","60.1","10.3","34.5","5.8","1.19","1.8","5.68","26.5"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-20","25.6","8.1","0.04","0.12","0.26","33.8","192","29","4","-6666","-6666","-6666","28","24","6","2","0",,,,,,,,"47.6","7.4","60.4","10.4","34.8","5.8","1.25","1.9","5.74","26.6"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-21","25.7","8.1","0.04","0.12","0.26","34.0","193","29","4","-6666","-6666","-6666","26","22","6","2","0",,,,,,,,"47.8","7.4","60.7","10.4","35.0","5.8","1.32","2.0","5.81","26.7"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-22","25.8","8.1","0.04","0.12","0.27","34.1","193","29","4","-6666","-6666","-6666","25","21","5","1","0",,,,,,,,"48.1","7.5","61.0","10.4","35.2","5.8","1.38","2.0","5.87","26.7"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-23","25.9","8.1","0.04","0.12","0.27","34.3","194","29","4","-6666","-6666","-6666","23","19","5","1","0",,,,,,,,"48.3","7.5","61.3","10.4","35.4","5.8","1.45","2.0","5.94","26.7"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-24","26.0","8.1","0.04","0.12","0.27","34.4","194","29","4","-6666","-6666","-6666","22","18","5","1","0",,,,,,,,"48.6","7.5","61.6","10.5","35.6","5.8","1.51","2.1","6.00","26.8"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-25","26.0","8.1","0.04","0.12","0.27","34.5","194","29","4","-6666","-6666","-6666","21","17","4","1","0",,,,,,,,"48.9","7.5","61.9","10.5","35.9","5.9","1.58","2.1","6.07","26.8"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-26","26.1","8.1","0.04","0.12","0.27","34.5","194","29","4","-6666","-6666","-6666","19","16","4","1","0",,,,,,,,"49.2","7.5","62.2","10.5","36.1","5.9","1.64","2.1","6.13","26.8"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-27","26.2","8.1","0.04","0.12","0.27","34.5","194","29","4","-6666","-6666","-6666","18","14","3","1","0",,,,,,,,"49.4","7.5","62.5","10.5","36.3","5.9","1.71","2.2","6.20","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-28","26.2","8.0","0.04","0.12","0.28","34.5","193","30","4","-6666","-6666","-6666","17","13","3","1","0",,,,,,,,"49.7","7.5","62.8","10.5","36.6","5.9","1.78","2.2","6.27","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-29","26.3","8.0","0.04","0.12","0.28","34.6","193","30","4","-6666","-6666","-6666","15","12","3","1","0",,,,,,,,"50.0","7.5","63.1","10.5","36.8","5.9","1.84","2.2","6.33","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","04-30","26.4","8.0","0.04","0.12","0.28","34.5","193","30","4","-6666","-6666","-6666","14","11","2","1","0",,,,,,,,"50.3","7.5","63.5","10.5","37.1","5.9","1.91","2.2","6.40","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-01","26.4","8.0","0.04","0.12","0.28","34.5","192","30","4","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0",,,,,,,,"50.6","7.5","63.8","10.4","37.3","5.8","0.07","0.0","6.47","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-02","26.5","7.9","0.04","0.12","0.29","34.4","192","30","4","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0",,,,,,,,"50.8","7.5","64.1","10.4","37.6","5.8","0.13","0.0","6.53","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-03","26.5","7.9","0.04","0.12","0.29","34.4","192","31","3","-6666","-6666","-6666","-5555","-5555","-5555","0","0",,,,,,,,"51.1","7.5","64.4","10.4","37.9","5.8","0.20","0.0","6.60","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-04","26.6","7.9","0.04","0.12","0.29","34.3","191","31","3","-6666","-6666","-6666","-5555","-5555","-5555","0","0",,,,,,,,"51.4","7.5","64.7","10.4","38.1","5.8","0.27","0.0","6.67","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-05","26.6","7.9","0.04","0.12","0.29","34.3","191","31","3","-6666","-6666","-6666","-5555","-5555","-5555","0","0",,,,,,,,"51.7","7.5","65.0","10.4","38.4","5.8","0.33","0.0","6.73","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-06","26.6","7.8","0.04","0.12","0.29","34.2","191","31","3","-6666","-6666","-6666","-5555","-5555","-5555","0","0",,,,,,,,"52.0","7.4","65.3","10.3","38.7","5.8","0.40","0.0","6.80","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-07","26.7","7.8","0.04","0.12","0.29","34.2","190","31","3","-6666","-6666","-6666","-5555","-5555","-5555","0","0",,,,,,,,"52.3","7.4","65.6","10.3","38.9","5.8","0.46","0.0","6.86","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-08","26.7","7.7","0.04","0.12","0.29","34.1","190","31","3","-6666","-6666","-6666","-5555","-5555","-5555","0","0",,,,,,,,"52.6","7.4","65.9","10.2","39.2","5.8","0.53","0.0","6.93","26.9"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-09","26.7","7.7","0.04","0.12","0.29","34.0","189","31","3","-6666","-6666","-6666","-5555","-5555","-5555","0","0",,,,,,,,"52.9","7.4","66.2","10.2","39.5","5.8","0.59","0.1","6.99","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-10","26.8","7.7","0.04","0.12","0.30","33.9","189","31","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"53.1","7.4","66.5","10.2","39.7","5.8","0.66","0.1","7.06","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-11","26.8","7.6","0.04","0.12","0.30","33.8","189","31","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"53.4","7.3","66.8","10.1","40.0","5.9","0.72","0.1","7.12","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-12","26.9","7.6","0.04","0.12","0.30","33.7","188","31","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"53.7","7.3","67.1","10.1","40.3","5.9","0.79","0.1","7.19","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-13","26.9","7.6","0.04","0.12","0.30","33.6","187","31","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"54.0","7.3","67.4","10.1","40.5","5.9","0.85","0.1","7.25","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-14","26.9","7.6","0.04","0.12","0.30","33.5","186","32","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"54.3","7.3","67.7","10.0","40.8","5.9","0.92","0.1","7.32","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-15","27.0","7.6","0.04","0.12","0.30","33.3","185","32","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"54.5","7.3","68.0","10.0","41.1","5.9","0.98","0.1","7.38","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-16","27.0","7.6","0.04","0.12","0.30","33.2","184","32","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"54.8","7.3","68.3","10.0","41.3","5.9","1.05","0.1","7.45","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-17","27.1","7.6","0.04","0.12","0.30","33.0","183","32","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"55.1","7.3","68.6","10.0","41.6","5.9","1.11","0.1","7.51","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-18","27.1","7.5","0.04","0.12","0.31","32.8","182","32","3","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"55.4","7.3","68.9","10.0","41.8","5.9","1.18","0.1","7.58","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-19","27.2","7.5","0.04","0.12","0.31","32.7","181","32","2","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"55.6","7.2","69.2","9.9","42.1","5.9","1.24","0.1","7.64","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-20","27.2","7.5","0.04","0.12","0.31","32.5","180","32","2","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"55.9","7.2","69.5","9.9","42.3","5.9","1.31","0.1","7.71","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-21","27.3","7.5","0.04","0.12","0.31","32.3","179","32","2","-6666","-6666","-6666","-5555","-5555","0","0","0",,,,,,,,"56.2","7.2","69.8","9.9","42.5","5.8","1.37","0.1","7.77","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-22","27.3","7.5","0.04","0.12","0.31","32.1","178","32","2","-6666","-6666","-6666","-5555","0","0","0","0",,,,,,,,"56.4","7.2","70.1","9.8","42.8","5.8","1.44","0.1","7.84","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-23","27.4","7.5","0.04","0.12","0.31","31.8","177","32","2","-6666","-6666","-6666","-5555","0","0","0","0",,,,,,,,"56.7","7.1","70.4","9.8","43.0","5.8","1.50","0.1","7.90","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-24","27.5","7.5","0.04","0.12","0.31","31.6","176","32","2",,,,"0","0","0","0","0",,,,,,,,"56.9","7.1","70.7","9.8","43.2","5.8","1.57","0.1","7.97","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-25","27.5","7.5","0.04","0.12","0.31","31.3","175","32","2",,,,"0","0","0","0","0",,,,,,,,"57.2","7.1","71.0","9.7","43.4","5.8","1.63","0.1","8.03","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-26","27.6","7.5","0.04","0.13","0.31","31.1","174","32","2",,,,"0","0","0","0","0",,,,,,,,"57.5","7.1","71.3","9.7","43.7","5.8","1.70","0.1","8.10","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-27","27.7","7.5","0.04","0.13","0.30","30.8","173","32","2",,,,"0","0","0","0","0",,,,,,,,"57.7","7.0","71.6","9.7","43.9","5.7","1.76","0.1","8.16","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-28","27.8","7.4","0.04","0.13","0.30","30.5","171","31","2",,,,"0","0","0","0","0",,,,,,,,"58.0","7.0","71.9","9.6","44.1","5.7","1.83","0.1","8.23","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-29","27.9","7.4","0.04","0.13","0.30","30.2","170","31","2",,,,"0","0","0","0","0",,,,,,,,"58.2","7.0","72.2","9.6","44.3","5.7","1.90","0.1","8.30","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-30","28.0","7.4","0.04","0.13","0.30","29.9","169","31","2",,,,"0","0","0","0","0",,,,,,,,"58.5","7.0","72.5","9.6","44.5","5.7","1.97","0.1","8.37","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","05-31","28.1","7.4","0.04","0.13","0.30","29.5","167","31","2",,,,"0","0","0","0","0",,,,,,,,"58.8","7.0","72.8","9.5","44.7","5.7","2.03","0.1","8.43","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-01","28.2","7.4","0.04","0.13","0.29","29.2","165","30","2",,,,"0","0","0","0","0",,,,,,,,"59.0","6.9","73.1","9.5","44.9","5.7","0.07","0.0","8.50","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-02","28.3","7.3","0.04","0.13","0.29","28.8","163","30","2",,,,"0","0","0","0","0",,,,,,,,"59.3","6.9","73.5","9.5","45.1","5.7","0.13","0.0","8.56","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-03","28.4","7.3","0.04","0.13","0.29","28.3","160","30","2",,,,"0","0","0","0","0",,,,,,,,"59.6","6.9","73.8","9.4","45.3","5.7","0.19","0.0","8.62","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-04","28.6","7.3","0.04","0.12","0.29","27.9","157","30","2",,,,"0","0","0","0","0",,,,,,,,"59.8","6.9","74.1","9.4","45.5","5.7","0.26","0.0","8.69","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-05","28.7","7.2","0.04","0.12","0.29","27.4","155","29","2",,,,"0","0","0","0","0",,,,,,,,"60.1","6.9","74.5","9.3","45.8","5.6","0.32","0.0","8.75","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-06","28.8","7.2","0.04","0.12","0.29","26.9","152","29","2",,,,"0","0","0","0","0",,,,,,,,"60.4","6.8","74.8","9.3","46.0","5.6","0.38","0.0","8.81","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-07","29.0","7.1","0.04","0.12","0.28","26.4","148","29","2",,,,"0","0","0","0","0",,,,,,,,"60.7","6.8","75.2","9.2","46.2","5.6","0.43","0.0","8.86","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-08","29.1","7.1","0.04","0.12","0.28","25.8","145","28","2",,,,"0","0","0","0","0",,,,,,,,"61.0","6.8","75.5","9.2","46.4","5.6","0.49","0.0","8.92","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-09","29.3","7.0","0.04","0.12","0.28","25.2","141","28","2",,,,"0","0","0","0","0",,,,,,,,"61.2","6.7","75.9","9.1","46.6","5.6","0.54","0.0","8.97","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-10","29.4","7.0","0.04","0.12","0.27","24.6","137","27","2",,,,"0","0","0","0","0",,,,,,,,"61.5","6.7","76.2","9.0","46.8","5.6","0.60","0.0","9.03","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-11","29.6","6.9","0.04","0.12","0.27","24.0","134","27","2",,,,"0","0","0","0","0",,,,,,,,"61.8","6.7","76.6","9.0","47.0","5.6","0.65","0.0","9.08","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-12","29.7","6.9","0.04","0.11","0.27","23.4","130","26","2",,,,"0","0","0","0","0",,,,,,,,"62.1","6.6","77.0","8.9","47.3","5.6","0.69","0.0","9.12","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-13","29.9","6.8","0.04","0.11","0.26","22.7","126","25","2",,,,"0","0","0","0","0",,,,,,,,"62.4","6.6","77.4","8.8","47.5","5.6","0.74","0.0","9.17","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-14","30.0","6.7","0.04","0.11","0.25","22.0","122","24","2",,,,"0","0","0","0","0",,,,,,,,"62.8","6.5","77.8","8.7","47.7","5.6","0.78","0.0","9.21","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-15","30.2","6.7","0.04","0.11","0.25","21.3","118","23","2",,,,"0","0","0","0","0",,,,,,,,"63.1","6.5","78.2","8.6","48.0","5.6","0.83","0.0","9.26","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-16","30.4","6.6","0.04","0.11","0.25","20.6","113","22","2",,,,"0","0","0","0","0",,,,,,,,"63.4","6.5","78.6","8.6","48.2","5.6","0.87","0.0","9.30","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-17","30.5","6.6","0.04","0.11","0.24","20.0","109","21","2",,,,"0","0","0","0","0",,,,,,,,"63.7","6.4","79.0","8.5","48.5","5.6","0.91","0.0","9.34","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-18","30.7","6.5","0.04","0.11","0.24","19.3","105","20","3",,,,"0","0","0","0","0",,,,,,,,"64.0","6.4","79.4","8.4","48.7","5.6","0.94","0.0","9.37","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-19","30.8","6.4","0.04","0.10","0.23","18.7","101","19","3",,,,"0","0","0","0","0",,,,,,,,"64.4","6.3","79.8","8.3","48.9","5.6","0.98","0.0","9.41","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-20","31.0","6.4","0.03","0.10","0.23","18.1","97","18","3",,,,"0","0","0","0","0",,,,,,,,"64.7","6.3","80.2","8.2","49.2","5.6","1.01","0.0","9.44","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-21","31.2","6.3","0.03","0.10","0.22","17.5","93","18","3",,,,"0","0","0","0","0",,,,,,,,"65.0","6.2","80.6","8.1","49.5","5.6","1.05","0.0","9.48","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-22","31.3","6.3","0.03","0.10","0.22","17.0","90","17","3",,,,"0","0","0","0","0",,,,,,,,"65.4","6.2","81.0","8.0","49.7","5.6","1.08","0.0","9.51","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-23","31.5","6.2","0.03","0.10","0.21","16.5","86","16","3",,,,"0","0","0","0","0",,,,,,,,"65.7","6.1","81.4","7.9","50.0","5.6","1.10","0.0","9.53","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-24","31.6","6.2","0.03","0.09","0.21","16.0","83","16","3",,,,"0","0","0","0","0",,,,,,,,"66.0","6.1","81.9","7.8","50.2","5.5","1.13","0.0","9.56","27.0"
"USC00425182","LOGAN RADIO KVNU, UT US","41.735","-111.8564","1364.0","06-25","31.8","6.1","0.03","0.09","0.21","15.6","80","15","3",,,,"0","0","0","0","0",,,,,,,,"66.4","6.0","82.3","7.7","50.5","5.5","1.15","0.0","9.58","27.0"
